Strompreis [Euro/kWh],Netzlast [kW]
0.3078173,0.777257873
0.3097213,0.456237725
0.3036999,0.294162721
0.3034738,0.273886734
0.3055087,0.263051419
0.3019506,0.26326598
0.3074841,0.265518867
0.3463733,0.634026871
0.3591301,0.313687744
0.3286304,0.262515017
0.3101973,0.289335105
0.2924901,0.811683131
0.2775437,0.872940211
0.2466632,0.388140308
0.2500785,0.625229882
0.277151,0.471818981
0.2956674,0.259189326
0.3075198,0.368615284
0.3174801,0.199434171
0.3358775,0.270882885
0.3638901,0.438991194
0.3306772,0.639283608
0.3122441,0.840863386
0.3116134,0.869292679
0.2912168,1.368146308
0.2961196,0.20512003
0.2917999,0.294162721
0.2900149,0.273886734
0.2771867,0.263051419
0.2873493,0.26326598
0.2963219,0.265518867
0.3295705,0.634026871
0.3354967,0.313687744
0.3258101,0.262515017
0.3094238,0.289335105
0.2960839,0.811683131
0.2958221,0.872940211
0.2909074,0.388140308
0.2805068,0.625229882
0.2795905,0.471818981
0.2927162,0.259189326
0.3051398,0.368615284
0.3227994,0.199434171
0.3317601,0.270882885
0.3877377,0.438991194
0.3970911,0.639283608
0.374612,0.840863386
0.3409588,0.869292679
0.3237157,1.368146308
0.3071152,0.20512003
0.3061394,0.196597054
0.3019506,0.153485784
0.3040331,0.202514287
0.3063774,0.170392164
0.3136959,0.203721886
0.3412801,0.315666277
0.3532039,0.413602525
0.3292135,0.228356898
0.3028074,0.36541934
0.301903,0.302744972
0.2890629,0.647514376
0.2752589,0.457921394
0.2667028,0.654156168
0.2805901,0.259150662
0.2977499,0.350324357
0.3124702,0.228839937
0.3277855,0.33088202
0.345457,0.282336555
0.3987571,0.29562014
0.4270553,1.149513119
0.3984001,0.836262039
0.3629024,0.853047659
0.3377696,0.863674527
0.3355562,0.711154823
0.3247867,0.196597054
0.319634,0.153485784
0.3177657,0.202514287
0.3220259,0.170392164
0.3356276,0.203721886
0.3601535,0.315666277
0.3580472,0.413602525
0.3507049,0.228356898
0.3390429,0.36541934
0.3272143,0.302744972
0.3199672,0.647514376
0.3186701,0.457921394
0.3171945,0.654156168
0.3176467,0.259150662
0.3177181,0.350324357
0.3130652,0.228839937
0.330344,0.33088202
0.3457902,0.282336555
0.367472,0.29562014
0.3615339,1.149513119
0.3506335,0.836262039
0.3432912,0.853047659
0.3315935,0.863674527
0.3256911,0.711154823
0.3220616,0.275827138
0.3203956,0.240721866
0.3188843,0.272244967
0.3187296,0.260782021
0.3201933,0.270812099
0.3206931,0.369680008
0.3153976,0.6046704
0.3062941,0.684194588
0.3017364,0.260782021
0.2773176,0.153316902
0.2238985,0.125375972
0.2166395,0.13898822
0.2128315,0.250035509
0.2127839,0.189138609
0.2128077,1.121935838
0.2297176,0.641924975
0.3032715,0.37182931
0.3272976,0.296603727
0.3505502,0.669865906
0.3697687,0.438457684
0.3757544,0.552370709
0.3505502,0.466398614
0.3371865,0.432009777
0.3405423,0.191287911
0.3297609,0.294162721
0.3208002,0.273886734
0.3200029,0.263051419
0.3212643,0.26326598
0.3182298,0.265518867
0.312137,0.634026871
0.2983449,0.313687744
0.2285514,0.262515017
0.2128077,0.289335105
0.2127839,0.811683131
0.2126768,0.872940211
0.2102611,0.388140308
0.2000985,0.625229882
0.1843667,0.471818981
0.200991,0.259189326
0.2120699,0.368615284
0.2806139,0.199434171
0.3237633,0.270882885
0.3532991,0.438991194
0.3540845,0.639283608
0.3568929,0.840863386
0.3400425,0.869292679
0.3169089,1.368146308
0.3060085,0.20512003
0.3021172,0.583889143
0.3013675,0.187421206
0.3013556,0.211449566
0.3054492,0.212250511
0.3127915,0.165795682
0.3471825,0.219459019
0.3659845,0.202639167
0.3609984,0.704831887
0.3403757,0.790533037
0.3180275,0.20904673
0.3154333,0.347610271
0.3048185,0.904267273
0.3013913,0.429306695
0.2996063,0.422098187
0.3053421,1.100498878
0.3135293,0.535832423
0.3449215,0.408482116
0.3691499,0.142568268
0.4349331,0.436515203
0.4763213,0.63915437
0.4149173,0.504595555
0.3691499,0.494984211
0.3481821,0.241084543
0.3291421,0.18501837
0.3204789,0.275827138
0.3170755,0.240721866
0.3141957,0.272244967
0.3126963,0.260782021
0.3175515,0.270812099
0.3440885,0.369680008
0.3557029,0.6046704
0.3344376,0.684194588
0.3144456,0.260782021
0.2990827,0.153316902
0.2950962,0.125375972
0.2854929,0.13898822
0.2785314,0.250035509
0.2785552,0.189138609
0.2909193,1.121935838
0.2990827,0.641924975
0.3148859,0.37182931
0.3344971,0.296603727
0.3675434,0.669865906
0.3845128,0.438457684
0.3603439,0.552370709
0.331891,0.466398614
0.3184321,0.432009777
0.2987257,0.191287911
0.2812565,0.275827138
0.2773771,0.240721866
0.272986,0.272244967
0.2720816,0.260782021
0.2674168,0.270812099
0.2986424,0.369680008
0.3156594,0.6046704
0.3216927,0.684194588
0.2950248,0.260782021
0.2935254,0.153316902
0.2867067,0.125375972
0.2830772,0.13898822
0.2868614,0.250035509
0.2867781,0.189138609
0.295477,1.121935838
0.2992612,0.641924975
0.3189676,0.37182931
0.3254293,0.296603727
0.3453975,0.669865906
0.3799789,0.438457684
0.3832633,0.552370709
0.356048,0.466398614
0.3264646,0.432009777
0.3322956,0.191287911
0.3272619,0.275827138
0.3213238,0.240721866
0.3242036,0.272244967
0.3253103,0.260782021
0.332724,0.270812099
0.3357942,0.369680008
0.3397212,0.6046704
0.3290588,0.684194588
0.3245249,0.260782021
0.3139339,0.153316902
0.3079839,0.125375972
0.2971787,0.13898822
0.2877182,0.250035509
0.2877182,0.189138609
0.293335,1.121935838
0.3124464,0.641924975
0.3200386,0.37182931
0.3444812,0.296603727
0.3737076,0.669865906
0.3969126,0.438457684
0.3834894,0.552370709
0.3461948,0.466398614
0.3326288,0.432009777
0.3272738,0.191287911
0.3088288,0.196597054
0.307377,0.153485784
0.3004988,0.202514287
0.3014746,0.170392164
0.3199553,0.203721886
0.3392452,0.315666277
0.3426248,0.413602525
0.3421607,0.228356898
0.3345923,0.36541934
0.3222282,0.302744972
0.3103877,0.647514376
0.3019268,0.457921394
0.2942989,0.654156168
0.2904909,0.259150662
0.2924425,0.350324357
0.3021172,0.228839937
0.3128629,0.33088202
0.3251913,0.282336555
0.3412325,0.29562014
0.3496339,1.149513119
0.3411968,0.836262039
0.3338545,0.853047659
0.3129581,0.863674527
0.3181941,0.711154823
0.3184797,0.275827138
0.3075793,0.240721866
0.2986305,0.272244967
0.2983092,0.260782021
0.2982616,0.270812099
0.3022719,0.369680008
0.3013199,0.6046704
0.299047,0.684194588
0.2857904,0.260782021
0.2689043,0.153316902
0.2625973,0.125375972
0.2380238,0.13898822
0.2216375,0.250035509
0.2162587,0.189138609
0.2196859,1.121935838
0.2282539,0.641924975
0.2747591,0.37182931
0.2931089,0.296603727
0.3102449,0.669865906
0.3149573,0.438457684
0.3100783,0.552370709
0.3133151,0.466398614
0.290598,0.432009777
0.2552788,0.191287911
0.2498167,0.275827138
0.2316454,0.240721866
0.2213757,0.272244967
0.2234463,0.260782021
0.2188886,0.270812099
0.2186268,0.369680008
0.2176748,0.6046704
0.2139382,0.684194588
0.2127839,0.260782021
0.2146403,0.153316902
0.2137002,0.125375972
0.2126649,0.13898822
0.208012,0.250035509
0.1938272,0.189138609
0.1894837,1.121935838
0.2020977,0.641924975
0.2112726,0.37182931
0.2293844,0.296603727
0.2927876,0.669865906
0.325822,0.438457684
0.3400306,0.552370709
0.3425058,0.466398614
0.3307843,0.432009777
0.3297133,0.191287911
0.3134341,0.583889143
0.3123512,0.187421206
0.3125178,0.211449566
0.3105662,0.212250511
0.3272262,0.165795682
0.3713871,0.219459019
0.4425253,0.202639167
0.4085151,0.704831887
0.3651991,0.790533037
0.3306534,0.20904673
0.3269049,0.347610271
0.309281,0.904267273
0.3019149,0.429306695
0.2928709,0.422098187
0.2984877,1.100498878
0.3056039,0.535832423
0.3388644,0.408482116
0.3642947,0.142568268
0.4304468,0.436515203
0.4689671,0.63915437
0.449344,0.504595555
0.390439,0.494984211
0.3508715,0.241084543
0.3399592,0.18501837
0.3317601,0.275827138
0.3263337,0.240721866
0.3233825,0.272244967
0.3225614,0.260782021
0.337365,0.270812099
0.4055639,0.369680008
0.4241993,0.6046704
0.3813831,0.684194588
0.3465042,0.260782021
0.3217879,0.153316902
0.3095428,0.125375972
0.2929185,0.13898822
0.2785552,0.250035509
0.2649773,0.189138609
0.2687853,1.121935838
0.2889796,0.641924975
0.3137911,0.37182931
0.3510857,0.296603727
0.4231521,0.669865906
0.4930527,0.438457684
0.3801931,0.552370709
0.3405185,0.466398614
0.3029978,0.432009777
0.2804354,0.191287911
0.2650606,0.275827138
0.2657984,0.240721866
0.2723434,0.272244967
0.270011,0.260782021
0.2975,0.270812099
0.3360084,0.369680008
0.3826683,0.6046704
0.3471587,0.684194588
0.3129343,0.260782021
0.2960006,0.153316902
0.2865996,0.125375972
0.2703799,0.13898822
0.2486862,0.250035509
0.2440809,0.189138609
0.2485553,1.121935838
0.2872422,0.641924975
0.3084956,0.37182931
0.337841,0.296603727
0.3638782,0.669865906
0.3983049,0.438457684
0.4008277,0.552370709
0.3811332,0.466398614
0.338912,0.432009777
0.3237395,0.191287911
0.3197887,0.275827138
0.3149573,0.240721866
0.3143504,0.272244967
0.3178014,0.260782021
0.3305582,0.270812099
0.3602249,0.369680008
0.3650087,0.6046704
0.3280116,0.684194588
0.298333,0.260782021
0.2815659,0.153316902
0.2487814,0.125375972
0.2417366,0.13898822
0.2359889,0.250035509
0.2416176,0.189138609
0.2575874,1.121935838
0.2866948,0.641924975
0.3087812,0.37182931
0.3197887,0.296603727
0.350455,0.669865906
0.4079201,0.438457684
0.4123707,0.552370709
0.3703994,0.466398614
0.337008,0.432009777
0.3329739,0.191287911
0.3271786,0.275827138
0.3219069,0.240721866
0.3169446,0.272244967
0.3130414,0.260782021
0.3221449,0.270812099
0.3483844,0.369680008
0.3544534,0.6046704
0.3350683,0.684194588
0.3062703,0.260782021
0.2849693,0.153316902
0.262038,0.125375972
0.2531368,0.13898822
0.2429623,0.250035509
0.2335018,0.189138609
0.2283491,1.121935838
0.2432122,0.641924975
0.2896103,0.37182931
0.3141838,0.296603727
0.3657941,0.669865906
0.3969364,0.438457684
0.3958654,0.552370709
0.3637711,0.466398614
0.3287494,0.432009777
0.3298323,0.191287911
0.3199315,0.275827138
0.3119228,0.240721866
0.3121846,0.272244967
0.3075555,0.260782021
0.3104948,0.270812099
0.3072461,0.369680008
0.2875397,0.6046704
0.2630019,0.684194588
0.2273495,0.260782021
0.2126292,0.153316902
0.2100826,0.125375972
0.2005745,0.13898822
0.1845809,0.250035509
0.1770482,0.189138609
0.1882461,1.121935838
0.2029664,0.641924975
0.2127958,0.37182931
0.2662268,0.296603727
0.2947035,0.669865906
0.3309747,0.438457684
0.3234658,0.552370709
0.3317839,0.466398614
0.306544,0.432009777
0.3011771,0.191287911
0.288456,0.275827138
0.2633827,0.240721866
0.2313122,0.272244967
0.23443,0.260782021
0.2265403,0.270812099
0.2227799,0.369680008
0.2154257,0.6046704
0.2126887,0.684194588
0.210392,0.260782021
0.2037399,0.153316902
0.1949339,0.125375972
0.1830339,0.13898822
0.1738828,0.250035509
0.1685873,0.189138609
0.1786547,1.121935838
0.2058343,0.641924975
0.2121889,0.37182931
0.2636683,0.296603727
0.3280354,0.669865906
0.3506573,0.438457684
0.3451595,0.552370709
0.3418037,0.466398614
0.3284638,0.432009777
0.3007963,0.191287911
0.297976,0.301564381
0.2945726,0.262652848
0.2940252,0.304482746
0.2948939,0.265571213
0.3059847,0.297673228
0.3524899,0.278217461
0.4331481,0.496122046
0.3867738,0.823951712
0.3404114,0.782121814
0.3192413,1.068121582
0.3139815,0.604101551
0.3012009,0.577836266
0.300356,0.567135594
0.2925972,0.687761347
0.2911811,0.342421491
0.2960839,1.129407247
0.3094119,0.555462134
0.3300346,0.664414427
0.353906,0.661496062
0.3608794,0.615775011
0.3476347,0.677060675
0.3298918,0.88912853
0.3053183,0.777257873
0.2842672,0.456237725
0.2805663,0.275827138
0.2876944,0.240721866
0.2792097,0.272244967
0.2842553,0.260782021
0.2831248,0.270812099
0.3101616,0.369680008
0.3320933,0.6046704
0.3216689,0.684194588
0.2940252,0.260782021
0.2721887,0.153316902
0.2510186,0.125375972
0.2260167,0.13898822
0.2136883,0.250035509
0.2127839,0.189138609
0.2128196,1.121935838
0.229313,0.641924975
0.2785552,0.37182931
0.2980474,0.296603727
0.3317839,0.669865906
0.3646755,0.438457684
0.3584042,0.552370709
0.3398045,0.466398614
0.3208597,0.432009777
0.3185154,0.191287911
0.3143504,0.275827138
0.308329,0.240721866
0.3104948,0.272244967
0.3152548,0.260782021
0.3254174,0.270812099
0.3612245,0.369680008
0.3750999,0.6046704
0.3491817,0.684194588
0.3063774,0.260782021
0.28917,0.153316902
0.2818039,0.125375972
0.262871,0.13898822
0.2612407,0.250035509
0.2600031,0.189138609
0.2667385,1.121935838
0.2877539,0.641924975
0.3094119,0.37182931
0.3317244,0.296603727
0.3742669,0.669865906
0.3964485,0.438457684
0.3968293,0.552370709
0.3685311,0.466398614
0.3401972,0.432009777
0.3305939,0.191287911
0.3237633,0.275827138
0.31297,0.240721866
0.3141838,0.272244967
0.3125416,0.260782021
0.3305463,0.270812099
0.3584518,0.369680008
0.368781,0.6046704
0.3496577,0.684194588
0.3125059,0.260782021
0.2949058,0.153316902
0.2862188,0.125375972
0.2762823,0.13898822
0.2686663,0.250035509
0.2643704,0.189138609
0.2767345,1.121935838
0.3049137,0.641924975
0.3080791,0.37182931
0.3400068,0.296603727
0.3789793,0.669865906
0.4369204,0.438457684
0.4077535,0.552370709
0.3417442,0.466398614
0.3141481,0.432009777
0.3117086,0.191287911
0.2978094,0.275827138
0.2888606,0.240721866
0.2836246,0.272244967
0.2792097,0.260782021
0.2892057,0.270812099
0.3139458,0.369680008
0.3329144,0.6046704
0.337722,0.684194588
0.3348065,0.260782021
0.3105781,0.153316902
0.2938229,0.125375972
0.2852311,0.13898822
0.2692613,0.250035509
0.2612645,0.189138609
0.2615739,1.121935838
0.2845528,0.641924975
0.3020339,0.37182931
0.3210501,0.296603727
0.3746239,0.669865906
0.3642828,0.438457684
0.3521567,0.552370709
0.3120418,0.466398614
0.2834937,0.432009777
0.2849931,0.191287911
0.2616215,0.275827138
0.2484482,0.240721866
0.2471273,0.272244967
0.2395708,0.260782021
0.2247315,0.270812099
0.2146165,0.369680008
0.212891,0.6046704
0.2127839,0.684194588
0.2127125,0.260782021
0.2007887,0.153316902
0.1782263,0.125375972
0.1593291,0.13898822
0.1348865,0.250035509
0.117572,0.189138609
0.1458702,1.121935838
0.1776432,0.641924975
0.2070243,0.37182931
0.212772,0.296603727
0.2603839,0.669865906
0.3130771,0.438457684
0.3078887,0.552370709
0.2893009,0.466398614
0.2608599,0.432009777
0.2424268,0.191287911
0.2251123,0.275827138
0.2186387,0.240721866
0.2162587,0.272244967
0.21539,0.260782021
0.2157946,0.270812099
0.2162944,0.369680008
0.213605,0.6046704
0.2127601,0.684194588
0.2112607,0.260782021
0.2008839,0.153316902
0.1969212,0.125375972
0.188972,0.13898822
0.177072,0.250035509
0.1703366,0.189138609
0.1782263,1.121935838
0.2007173,0.641924975
0.2099993,0.37182931
0.2796857,0.296603727
0.3313674,0.669865906
0.3545724,0.438457684
0.3606771,0.552370709
0.3559885,0.466398614
0.3251675,0.432009777
0.3039617,0.191287911
0.2921926,0.583889143
0.2946678,0.187421206
0.2982378,0.211449566
0.3003203,0.212250511
0.3199077,0.165795682
0.3545486,0.219459019
0.3706731,0.202639167
0.3510976,0.704831887
0.3136126,0.790533037
0.2866948,0.20904673
0.2782458,0.347610271
0.2625973,0.904267273
0.2597294,0.429306695
0.2682617,0.422098187
0.2776865,1.100498878
0.2891938,0.535832423
0.3181941,0.408482116
0.3486343,0.142568268
0.4000542,0.436515203
0.4628743,0.63915437
0.4507958,0.504595555
0.3652824,0.494984211
0.3336284,0.241084543
0.3281187,0.18501837
0.320229,0.294162721
0.3169446,0.273886734
0.319039,0.263051419
0.320229,0.26326598
0.3269525,0.265518867
0.372827,0.634026871
0.3676862,0.313687744
0.3269763,0.262515017
0.3090549,0.289335105
0.2959768,0.811683131
0.2780078,0.872940211
0.2736643,0.388140308
0.2735096,0.625229882
0.2806615,0.471818981
0.2997967,0.259189326
0.3035095,0.368615284
0.3199553,0.199434171
0.3713514,0.270882885
0.40103,0.438991194
0.4173092,0.639283608
0.3728032,0.840863386
0.3367819,0.869292679
0.3218236,1.368146308
0.3317244,0.20512003
0.3215856,0.294162721
0.3161354,0.273886734
0.3148621,0.263051419
0.3121132,0.26326598
0.3156118,0.265518867
0.3467184,0.634026871
0.3518116,0.313687744
0.3405066,0.262515017
0.3154928,0.289335105
0.3021529,0.811683131
0.2915976,0.872940211
0.2818396,0.388140308
0.2601935,0.625229882
0.2394518,0.471818981
0.2408203,0.259189326
0.2840649,0.368615284
0.2960839,0.199434171
0.3180275,0.270882885
0.3352349,0.438991194
0.3837393,0.639283608
0.3497291,0.840863386
0.3416133,0.869292679
0.3237038,1.368146308
0.314993,0.20512003
0.3063417,0.275827138
0.3066511,0.240721866
0.3065797,0.272244967
0.3063417,0.260782021
0.3157784,0.270812099
0.3485748,0.369680008
0.3470635,0.6046704
0.335342,0.684194588
0.308805,0.260782021
0.2950486,0.153316902
0.2827202,0.125375972
0.2787813,0.13898822
0.2768178,0.250035509
0.2808281,0.189138609
0.2943941,1.121935838
0.3079839,0.641924975
0.3297252,0.37182931
0.3547628,0.296603727
0.3979717,0.669865906
0.450891,0.438457684
0.3675553,0.552370709
0.3458616,0.466398614
0.3258934,0.432009777
0.3327478,0.191287911
0.3208002,0.275827138
0.3198244,0.240721866
0.3173016,0.272244967
0.3154928,0.260782021
0.3152905,0.270812099
0.3281187,0.369680008
0.3589159,0.6046704
0.3577735,0.684194588
0.3456712,0.260782021
0.3325574,0.153316902
0.3198125,0.125375972
0.3181465,0.13898822
0.3111731,0.250035509
0.3058657,0.189138609
0.3103996,1.121935838
0.3185154,0.641924975
0.3325574,0.37182931
0.3436839,0.296603727
0.3519306,0.669865906
0.3489199,0.438457684
0.3380433,0.552370709
0.327012,0.466398614
0.3105305,0.432009777
0.3080672,0.191287911
0.2963814,0.275827138
0.2870756,0.240721866
0.2728789,0.272244967
0.2718317,0.260782021
0.2680832,0.270812099
0.2848503,0.369680008
0.270963,0.6046704
0.2662387,0.684194588
0.2540174,0.260782021
0.2277065,0.153316902
0.217056,0.125375972
0.2159017,0.13898822
0.2128196,0.250035509
0.212772,0.189138609
0.2127006,1.121935838
0.2178176,0.641924975
0.263466,0.37182931
0.308567,0.296603727
0.3462543,0.669865906
0.3589278,0.438457684
0.3604034,0.552370709
0.3438862,0.466398614
0.3196102,0.432009777
0.320467,0.191287911
0.3070914,0.275827138
0.2975595,0.240721866
0.2968812,0.272244967
0.2924425,0.260782021
0.286671,0.270812099
0.2816849,0.369680008
0.2679404,0.6046704
0.2363102,0.684194588
0.2178295,0.260782021
0.2127839,0.153316902
0.2127244,0.125375972
0.2126649,0.13898822
0.2115344,0.250035509
0.210154,0.189138609
0.2103444,1.121935838
0.2124626,0.641924975
0.2396898,0.37182931
0.2974167,0.296603727
0.3311889,0.669865906
0.3498005,0.438457684
0.3501575,0.552370709
0.3488366,0.466398614
0.331534,0.432009777
0.3391381,0.191287911
0.32249,0.583889143
0.3138506,0.187421206
0.3132913,0.211449566
0.3138863,0.212250511
0.3282377,0.165795682
0.3746953,0.219459019
0.3746239,0.202639167
0.335342,0.704831887
0.3071985,0.790533037
0.2769011,0.20904673
0.2577778,0.347610271
0.2499,0.904267273
0.2484363,0.429306695
0.2495906,0.422098187
0.2697254,1.100498878
0.2917047,0.535832423
0.310947,0.408482116
0.329868,0.142568268
0.3952109,0.436515203
0.4618747,0.63915437
0.3984239,0.504595555
0.351526,0.494984211
0.322133,0.241084543
0.3184559,0.18501837
0.3136959,0.275827138
0.3136721,0.240721866
0.3141957,0.272244967
0.3145289,0.260782021
0.3257149,0.270812099
0.3493959,0.369680008
0.3579639,0.6046704
0.3363059,0.684194588
0.3016055,0.260782021
0.2702847,0.153316902
0.2280516,0.125375972
0.2127839,0.13898822
0.2127244,0.250035509
0.2127363,0.189138609
0.226576,1.121935838
0.2703442,0.641924975
0.3008439,0.37182931
0.3269049,0.296603727
0.3661749,0.669865906
0.375445,0.438457684
0.358071,0.552370709
0.3396022,0.466398614
0.3198244,0.432009777
0.5388439,0.191287911
0.4722991,0.275827138
0.5181022,0.240721866
0.644385,0.272244967
0.6444564,0.260782021
1.2584369,0.270812099
2.7079878,0.369680008
1.2995871,0.6046704
0.6537265,0.684194588
0.3299632,0.260782021
0.2891224,0.153316902
0.2498405,0.125375972
0.2220897,0.13898822
0.2217684,0.250035509
0.2286347,0.189138609
0.2933469,1.121935838
0.3059252,0.641924975
0.3784438,0.37182931
0.6569871,0.296603727
1.2965288,0.669865906
2.1434637,0.438457684
1.2978735,0.552370709
0.6584627,0.466398614
0.6482168,0.432009777
0.3270239,0.191287911
0.3161949,0.275827138
0.3084599,0.240721866
0.3113635,0.272244967
0.306544,0.260782021
